dataset_name,size_on_rses_gb,rses,on_tape
/BstarToGluJ_M-500_f-1p0_TuneCUETP8M1_13TeV-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,7.684372846,"T2_US_MIT,T1_RU_JINR_Tape",True
/BstarToTW_M-1600_LH_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,10.201757938,"T1_UK_RAL_Tape,T2_US_Purdue",True
/BulkGravToWW_narrow_M-1000_13TeV-madgraph/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,2.738186296,"T2_US_Purdue,T1_FR_CCIN2P3_Tape",True
/BulkGravToWW_narrow_M-3000_13TeV-madgraph/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,2.983995468,"T1_UK_RAL_Tape,T2_US_Nebraska",True
/BulkGravTohhTohbbhbb_narrow_M-1000_13TeV-madgraph/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,5.164367098,"T2_US_Florida,T1_IT_CNAF_Tape",True
/BulkGravTohhTohbbhbb_narrow_M-3000_13TeV-madgraph/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,50.323713177,"T1_US_FNAL_Tape,T2_US_Purdue,T3_CH_CERN_OpenData",True
/CITo2E_M300_CUETP8M1_Lam16TeVDesRR_13TeV_Pythia8_Corrected-v4/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,4.30512364,"T2_US_MIT,T1_UK_RAL_Tape",True
/CITo2Mu_M300_CUETP8M1_Lam22TeVConLR_13TeV-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,2.129511068,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/CITo2Mu_M800_CUETP8M1_Lam16TeVDesRR_13TeV_Pythia8_Corrected-v3/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,5.212315275,"T3_US_FNALLPC,T1_US_FNAL_Tape,T2_US_Wisconsin",True
/CITo2Mu_M800_CUETP8M1_Lam34TeVDesLR_13TeV_Pythia8_Corrected-v4/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,7.061814125,"T3_US_FNALLPC,T1_DE_KIT_Tape,T2_RU_ITEP,T2_US_Wisconsin",True
/ChargedHiggsToWZTo3LNu_M300_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,8.532173842,"T1_US_FNAL_Tape,T2_US_Purdue",True
/ChargedHiggs_HplusTB_HplusToTB_M-220_13TeV_amcatnlo_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,147.203760558,"T2_US_MIT,T1_UK_RAL_Tape",True
